"SampleID","S.stat","ind.station","BQI2009","sensitivitylistname","HELCOM_subbasin","STATN","Lat","Lon","WADEP","MYEAR","Date"
"2304733",4,147,2.98242080862151,"EIG6","Bornholm Basin","DZRZP",54.02028333,14.72433333,5,2016,"2016-05-23T00:00:00"
"2304734",4,64,2.88178241787697,"EIG6","Bornholm Basin","DZRZP",54.02028333,14.72433333,5,2016,"2016-05-23T00:00:00"
"2304736",7,57,3.98501149960473,"EIG6","Bornholm Basin","2ZP",53.98176667,14.53043333,11,2016,"2016-05-23T00:00:00"
"2304737",8,374,4.81734719702386,"EIG6","Bornholm Basin","1ZP",54.01638333,14.63888333,10.7,2016,"2016-05-23T00:00:00"
"2304738",10,467,5.12491893302493,"EIG6","Bornholm Basin","1ZP",54.01638333,14.63888333,10.7,2016,"2016-05-23T00:00:00"
"2304739",9,401,5.00282068965517,"EIG6","Bornholm Basin","1ZP",54.01638333,14.63888333,10.7,2016,"2016-05-23T00:00:00"
"2304740",9,490,5.18021756021756,"EIG6","Bornholm Basin","1ZP",54.01638333,14.63888333,10.7,2016,"2016-05-23T00:00:00"
"2304741",10,496,5.12575395080972,"EIG6","Bornholm Basin","1ZP",54.01638333,14.63888333,10.7,2016,"2016-05-23T00:00:00"
"2304744",8,77,4.20841535384803,"EIG6","Bornholm Basin","2ZP",53.98176667,14.53043333,11,2016,"2016-05-23T00:00:00"
"2304745",7,37,3.72444754533286,"EIG6","Bornholm Basin","2ZP",53.98176667,14.53043333,11,2016,"2016-05-23T00:00:00"
"2304746",8,153,4.113474619274,"EIG6","Bornholm Basin","2ZP",53.98176667,14.53043333,11,2016,"2016-05-23T00:00:00"
"2304747",7,111,3.84804891774103,"EIG6","Bornholm Basin","2ZP",53.98176667,14.53043333,11,2016,"2016-05-23T00:00:00"
"2766378",11,338,4.86711036933198,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,14,2019,"2019-06-05T00:00:00"
"2766379",11,256,4.51715232963631,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,14,2019,"2019-06-05T00:00:00"
"2766380",13,393,4.19741038913972,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,14,2019,"2019-06-05T00:00:00"
"2766438",9,520,4.27547453500828,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,13,2018,"2018-06-06T00:00:00"
"2766439",11,594,4.41476808310084,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,13,2018,"2018-06-06T00:00:00"
"2766440",12,606,4.91421610681358,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,13,2018,"2018-06-06T00:00:00"
"2766500",10,255,4.35071656645952,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,14,2017,"2017-06-08T00:00:00"
"2766501",11,365,3.50186596780772,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,14,2017,"2017-06-08T00:00:00"
"2766502",12,227,4.38491781447024,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,14,2017,"2017-06-08T00:00:00"
"2959881",11,136,4.29056659297424,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,13,2020,"2020-06-07T00:00:00"
"2959891",9,134,4.22252255338586,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,13,2020,"2020-06-07T00:00:00"
"2959892",11,190,4.43310745628919,"EIG6","Bornholm Basin","BMPK14",54.06666667,14.25,13,2020,"2020-06-07T00:00:00"
"2178957",2,25,1.00990665582329,"EIG7","Eastern Gotland Basin","AT32",57.97722,21.33067,65,2016,"2016-05-31T00:00:00"
"2178958",2,16,0.92334322818129,"EIG7","Eastern Gotland Basin","AT33",57.98236,21.24019,70,2016,"2016-05-31T00:00:00"
"2224174",1,2,0.0860085701897089,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2016,"2016-06-05T00:00:00"
"2224175",1,5,0.150514997831991,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2016,"2016-06-05T00:00:00"
"2224176",1,1,0.0501716659439969,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2016,"2016-06-05T00:00:00"
"2224177",1,2,0.0860085701897089,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2016,"2016-06-05T00:00:00"
"2224178",2,5,0.266506300850554,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2016,"2016-06-05T00:00:00"
"2224184",2,62,0.441515190934613,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2016,"2016-06-05T00:00:00"
"2224185",2,16,0.363520955976886,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2016,"2016-06-05T00:00:00"
"2224186",6,16,0.828577326450068,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2016,"2016-06-05T00:00:00"
"2224187",2,50,0.433746595199693,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2016,"2016-06-05T00:00:00"
"2224188",3,19,0.504930781789506,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2016,"2016-06-05T00:00:00"
"2224189",2,12,0.387004020940526,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2016,"2016-06-01T00:00:00"
"2224190",2,22,0.502618210659708,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2016,"2016-06-01T00:00:00"
"2224191",3,17,0.534589466679969,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2016,"2016-06-01T00:00:00"
"2224192",2,21,0.519059930689252,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2016,"2016-06-01T00:00:00"
"2224193",2,24,0.579878600810025,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2016,"2016-06-01T00:00:00"
"2224197",18,341,2.46410141627702,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2016,"2016-06-01T00:00:00"
"2224198",15,265,2.72902273167897,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2016,"2016-06-01T00:00:00"
"2224199",13,216,2.27373107326359,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2016,"2016-06-01T00:00:00"
"2224200",16,416,2.90826066898218,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2016,"2016-06-01T00:00:00"
"2224201",15,201,2.44524765773996,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2016,"2016-06-01T00:00:00"
"2224215",9,104,2.53549830338067,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2016,"2016-05-31T00:00:00"
"2224216",9,170,2.74987325456498,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2016,"2016-05-31T00:00:00"
"2224217",11,217,3.01604576941939,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2016,"2016-05-31T00:00:00"
"2224218",10,227,2.85946467924418,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2016,"2016-05-31T00:00:00"
"2224219",10,322,2.94725599227484,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2016,"2016-05-31T00:00:00"
"2228860",2,13,0.494707898069957,"EIG7","Eastern Gotland Basin","AT33",57.98236,21.24019,70,2017,"2017-06-01T00:00:00"
"2228861",2,25,0.537184391395365,"EIG7","Eastern Gotland Basin","AT32",57.97722,21.33067,65,2017,"2017-06-01T00:00:00"
"2275269",1,4.46428571428571,0.141995280973576,"EIG7","Eastern Gotland Basin","BY10",56.63333,19.58333,143,2016,"2016-06-08T00:00:00"
"2275279",1,5.35714285714286,0.155705170171025,"EIG7","Eastern Gotland Basin","BY10",56.63333,19.58333,143,2016,"2016-06-08T00:00:00"
"2275315",1,3.57142857142857,0.125429164859992,"EIG7","Eastern Gotland Basin","BY10",56.63333,19.58333,143,2016,"2016-06-08T00:00:00"
"2275347",3,52.6785714285714,1.39666734211159,"EIG7","Eastern Gotland Basin","LF1",57.9825,21.28067,68,2016,"2016-06-09T00:00:00"
"2275348",2,41.9642857142857,1.08286569179531,"EIG7","Eastern Gotland Basin","LF1",57.9825,21.28067,68,2016,"2016-06-09T00:00:00"
"2275352",3,43.75,0.956349140070957,"EIG7","Eastern Gotland Basin","LF1",57.9825,21.28067,68,2016,"2016-06-09T00:00:00"
"2295926",2,25,0.682369362042761,"EIG7","Eastern Gotland Basin","AT32",57.97722,21.33067,65,2018,"2018-05-30T00:00:00"
"2364677",2,11,0.436423947695063,"EIG7","Eastern Gotland Basin","AT32",57.9772,21.3307,65,2019,"2019-05-29T00:00:00"
"2766339",9,379,1.39226606774858,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2019,"2019-06-03T00:00:00"
"2766345",2,5,0.258379510248186,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,69,2019,"2019-06-08T00:00:00"
"2766346",3,48,0.694868106972292,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,69,2019,"2019-06-08T00:00:00"
"2766347",1,29,0.326086315891307,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,69,2019,"2019-06-08T00:00:00"
"2766348",1,11,0.262836814964114,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,69,2019,"2019-06-08T00:00:00"
"2766356",1,15,0.286731070869942,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,69,2019,"2019-06-08T00:00:00"
"2766358",7,119,1.58601537473577,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,76,2019,"2019-06-07T00:00:00"
"2766359",5,168,1.4824701362012,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,76,2019,"2019-06-07T00:00:00"
"2766360",5,150,1.31154661601664,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,76,2019,"2019-06-07T00:00:00"
"2766361",10,117,1.84914422659811,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,76,2019,"2019-06-07T00:00:00"
"2766362",6,69,1.32698664672293,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,76,2019,"2019-06-07T00:00:00"
"2766393",9,273,1.26291531033728,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2019,"2019-06-03T00:00:00"
"2766394",11,332,1.36124569198168,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2019,"2019-06-03T00:00:00"
"2766395",11,434,1.50479969187702,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2019,"2019-06-03T00:00:00"
"2766396",12,527,1.59475863542396,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2019,"2019-06-03T00:00:00"
"2766399",2,32,0.518917473407537,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2018,"2018-06-04T00:00:00"
"2766400",2,28,0.508381447931598,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2018,"2018-06-04T00:00:00"
"2766401",1,32,0.330644838480654,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2018,"2018-06-04T00:00:00"
"2766402",2,34,0.518632551577177,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2018,"2018-06-04T00:00:00"
"2766403",2,49,0.546295804309658,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2018,"2018-06-04T00:00:00"
"2766418",7,199,2.53873070509431,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,74,2018,"2018-06-07T00:00:00"
"2766419",5,167,1.3859142897374,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,74,2018,"2018-06-07T00:00:00"
"2766427",11,114,2.09858673356417,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,74,2018,"2018-06-07T00:00:00"
"2766428",10,125,2.25737070028021,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,74,2018,"2018-06-07T00:00:00"
"2766429",11,147,2.20054810682204,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,74,2018,"2018-06-07T00:00:00"
"2766454",5,130,1.16183916845713,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,67,2018,"2018-06-04T00:00:00"
"2766455",5,102,1.13714958818976,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,67,2018,"2018-06-04T00:00:00"
"2766456",7,174,1.29710883479394,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,67,2018,"2018-06-04T00:00:00"
"2766464",10,287,1.53884909942246,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,67,2018,"2018-06-04T00:00:00"
"2766465",7,143,1.34815464857289,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,67,2018,"2018-06-04T00:00:00"
"2766471",4,64,1.09441403755836,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2017,"2017-06-05T00:00:00"
"2766475",9,148,1.37755685792152,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2017,"2017-06-10T00:00:00"
"2766476",1,11,0.206958122018987,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2017,"2017-06-10T00:00:00"
"2766477",1,10,0.200686663775987,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2017,"2017-06-10T00:00:00"
"2766478",2,21,0.40608854938271,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2017,"2017-06-10T00:00:00"
"2766479",1,3,0.112886248373993,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2017,"2017-06-10T00:00:00"
"2766480",1,3,0.112886248373993,"EIG7","Gdansk Basin","BMPL1",54.83333333,19.33333333,107,2017,"2017-06-10T00:00:00"
"2766481",3,20,0.583018093927822,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2017,"2017-06-10T00:00:00"
"2766482",5,23,0.845224785902593,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2017,"2017-06-10T00:00:00"
"2766483",10,136,1.5363693365273,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2017,"2017-06-10T00:00:00"
"2766484",11,160,1.47092910494153,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2017,"2017-06-10T00:00:00"
"2766485",11,186,1.45304959715151,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2017,"2017-06-10T00:00:00"
"2766486",11,128,1.49947116533015,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,70,2017,"2017-06-10T00:00:00"
"2766490",4,34,0.751227415061061,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2017,"2017-06-10T00:00:00"
"2766491",2,46,0.521890707212431,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2017,"2017-06-10T00:00:00"
"2766492",4,26,0.731795643736242,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,70,2017,"2017-06-10T00:00:00"
"2766505",11,263,1.97491134457682,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2017,"2017-06-06T00:00:00"
"2766513",14,237,2.61086058972233,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2017,"2017-06-06T00:00:00"
"2766514",14,238,2.28362559348369,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2017,"2017-06-06T00:00:00"
"2766515",13,188,2.33035256666636,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2017,"2017-06-06T00:00:00"
"2766516",12,136,2.27960738413922,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2017,"2017-06-06T00:00:00"
"2766523",4,187,1.21144140068487,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2017,"2017-06-05T00:00:00"
"2766524",3,9,0.492594538359242,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2017,"2017-06-05T00:00:00"
"2766525",5,11,0.674279281792769,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2017,"2017-06-05T00:00:00"
"2766526",7,61,1.49420122605826,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,88,2017,"2017-06-05T00:00:00"
"2783180",2,49,0.549838068170455,"EIG7","Eastern Gotland Basin","AT32",57.9772,21.3307,65,2020,"2020-06-03T00:00:00"
"2959858",1,36,0.33568515614042,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2020,"2020-06-03T00:00:00"
"2959859",2,44,0.536401136326465,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2020,"2020-06-03T00:00:00"
"2959860",1,14,0.281700701205557,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2020,"2020-06-03T00:00:00"
"2959861",1,30,0.327692652422791,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2020,"2020-06-03T00:00:00"
"2959862",3,38,0.667521898792924,"EIG7","Gdansk Basin","BMPL6",54.5,19.11333333,68,2020,"2020-06-03T00:00:00"
"2959864",10,223,1.4199335760332,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,66,2020,"2020-06-09T00:00:00"
"2959865",10,400,1.47441456926343,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,66,2020,"2020-06-09T00:00:00"
"2959872",7,182,1.26884025383143,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,66,2020,"2020-06-09T00:00:00"
"2959873",10,368,1.59135322423043,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,66,2020,"2020-06-09T00:00:00"
"2959874",9,166,1.34977599036351,"EIG7","Gdansk Basin","PL-ZN4",54.66666667,18.83333333,66,2020,"2020-06-09T00:00:00"
"2959899",10,55,1.91433390472612,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2020,"2020-06-05T00:00:00"
"2959900",1,1,0.0501716659439969,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,86,2020,"2020-06-05T00:00:00"
"2959902",1,1,0.0501716659439969,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,86,2020,"2020-06-05T00:00:00"
"2959904",1,1,0.0501716659439969,"EIG7","Eastern Gotland Basin","BMPK1",55.555,18.4,86,2020,"2020-06-05T00:00:00"
"2959907",11,197,2.0167867345692,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2020,"2020-06-05T00:00:00"
"2959908",11,155,2.42821373678149,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2020,"2020-06-05T00:00:00"
"2959909",12,139,2.60730199898356,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2020,"2020-06-05T00:00:00"
"2959910",12,137,2.3878324248796,"EIG7","Eastern Gotland Basin","BMPK43",55.29166667,18,75,2020,"2020-06-05T00:00:00"
"2178938",3,29,0.966888108762075,"EIG8","Eastern Gotland Basin","34A",57.96667,21.55,52,2016,"2016-05-31T00:00:00"
"2178939",2,26,1.19249531663482,"EIG8","Eastern Gotland Basin","34A",57.96667,21.55,52,2016,"2016-05-31T00:00:00"
"2178940",2,7,0.587256744350784,"EIG8","Eastern Gotland Basin","34A",57.96667,21.55,52,2016,"2016-05-31T00:00:00"
"2178956",3,29,1.50601926279936,"EIG8","Eastern Gotland Basin","AT31",57.97371,21.39934,60,2016,"2016-05-31T00:00:00"
"2224166",8,297,3.21362519948753,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2016,"2016-06-04T00:00:00"
"2224167",9,317,3.30270506642899,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2016,"2016-06-04T00:00:00"
"2224168",10,287,3.28979629275036,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2016,"2016-06-04T00:00:00"
"2224179",5,60,1.67084854147061,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2016,"2016-05-31T00:00:00"
"2224180",7,75,2.03395363604396,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2016,"2016-05-31T00:00:00"
"2224181",5,53,1.68467274265794,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2016,"2016-05-31T00:00:00"
"2224182",7,41,1.96301823775741,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2016,"2016-05-31T00:00:00"
"2224183",7,57,1.94472473439524,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2016,"2016-05-31T00:00:00"
"2224212",11,749,3.44777985300563,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,19,2016,"2016-06-04T00:00:00"
"2224213",12,615,3.36211211141523,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,19,2016,"2016-06-04T00:00:00"
"2224214",10,681,3.21859504599159,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,19,2016,"2016-06-04T00:00:00"
"2224220",17,760,4.2725073048154,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4,2016,"2016-06-15T00:00:00"
"2224221",15,495,3.99926090010916,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4,2016,"2016-06-15T00:00:00"
"2224222",18,1073,4.37945176760037,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4,2016,"2016-06-15T00:00:00"
"2228851",4,20,1.51554734875645,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,52,2017,"2017-06-01T00:00:00"
"2228852",4,20,1.52197541307785,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,52,2017,"2017-06-01T00:00:00"
"2228853",4,20,1.5276688414768,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,52,2017,"2017-06-01T00:00:00"
"2228862",3,31,1.44350113389199,"EIG8","Eastern Gotland Basin","AT31",57.97371,21.39934,60,2017,"2017-06-01T00:00:00"
"2278676",4,82,2.2293768800367,"EIG8","Gdansk Basin","OM3P",54.383,18.968333,17,2017,"2017-05-29T00:00:00"
"2278677",3,38,1.85088965977996,"EIG8","Gdansk Basin","OM3P",54.383,18.968333,17,2017,"2017-05-29T00:00:00"
"2278678",4,41,2.08994727183583,"EIG8","Gdansk Basin","OM3P",54.383,18.968333,17,2017,"2017-05-29T00:00:00"
"2278679",3,79,1.90043342127706,"EIG8","Gdansk Basin","OM3P",54.383,18.968333,17,2017,"2017-05-29T00:00:00"
"2278680",4,26,2.02794711995352,"EIG8","Gdansk Basin","OM3P",54.383,18.968333,17,2017,"2017-05-29T00:00:00"
"2278681",3,4,0.917138053456263,"EIG8","Gdansk Basin","C16P",54.797,18.419,5,2017,"2017-06-07T00:00:00"
"2278682",2,2,0.496887706700906,"EIG8","Gdansk Basin","C16P",54.797,18.419,5,2017,"2017-06-07T00:00:00"
"2278683",2,2,0.437588350757176,"EIG8","Gdansk Basin","C16P",54.797,18.419,5,2017,"2017-06-07T00:00:00"
"2278684",2,2,0.311492019152694,"EIG8","Gdansk Basin","C16P",54.797,18.419,5,2017,"2017-06-07T00:00:00"
"2278685",1,1,0.136466931367671,"EIG8","Gdansk Basin","C16P",54.797,18.419,5,2017,"2017-06-07T00:00:00"
"2278686",1,78,NA,"EIG8","Gdansk Basin","C18P",54.72,18.646,6,2017,"2017-06-07T00:00:00"
"2278687",1,94,NA,"EIG8","Gdansk Basin","C18P",54.72,18.646,6,2017,"2017-06-07T00:00:00"
"2278688",1,76,NA,"EIG8","Gdansk Basin","C18P",54.72,18.646,6,2017,"2017-06-07T00:00:00"
"2278689",2,80,1.23490207103913,"EIG8","Gdansk Basin","C18P",54.72,18.646,6,2017,"2017-06-07T00:00:00"
"2278690",1,127,NA,"EIG8","Gdansk Basin","C18P",54.72,18.646,6,2017,"2017-06-07T00:00:00"
"2278691",8,161,3.25609636460818,"EIG8","Gdansk Basin","C19P",54.41591,19.49583,5,2017,"2017-06-07T00:00:00"
"2278692",6,96,2.48702671006289,"EIG8","Gdansk Basin","C19P",54.41591,19.49583,5,2017,"2017-06-07T00:00:00"
"2278693",7,92,2.6901379577525,"EIG8","Gdansk Basin","C19P",54.41591,19.49583,5,2017,"2017-06-07T00:00:00"
"2278694",6,82,2.60517562602682,"EIG8","Gdansk Basin","C19P",54.41591,19.49583,5,2017,"2017-06-07T00:00:00"
"2278695",7,89,2.57872277085329,"EIG8","Gdansk Basin","C19P",54.41591,19.49583,5,2017,"2017-06-07T00:00:00"
"2295850",3,47,1.09786218322492,"EIG8","Eastern Gotland Basin","SL3",58.09931,21.86241,31,2018,"2018-07-26T00:00:00"
"2295851",4,39,1.63817123345775,"EIG8","Eastern Gotland Basin","SL3",58.09931,21.86241,31,2018,"2018-07-26T00:00:00"
"2295852",4,43,1.45947606582461,"EIG8","Eastern Gotland Basin","SL3",58.09931,21.86241,31,2018,"2018-07-26T00:00:00"
"2295925",3,49,1.51419946028832,"EIG8","Eastern Gotland Basin","AT31",57.97371,21.39934,60,2018,"2018-05-30T00:00:00"
"2295934",5,32,1.82368368284506,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,51,2018,"2018-05-30T00:00:00"
"2295935",4,35,1.64397745019832,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,51,2018,"2018-05-30T00:00:00"
"2295936",4,55,1.73676695758244,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,51,2018,"2018-05-30T00:00:00"
"2364673",3,49,1.51028114295678,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,52,2019,"2019-05-29T00:00:00"
"2364674",3,42,1.49058144212952,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,52,2019,"2019-05-29T00:00:00"
"2364675",4,29,1.6390282266036,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,52,2019,"2019-05-29T00:00:00"
"2364676",3,21,1.34896485208726,"EIG8","Eastern Gotland Basin","AT31",57.9737,21.3993,60,2019,"2019-05-29T00:00:00"
"2766334",7,187,2.44334445282704,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2019,"2019-06-03T00:00:00"
"2766335",9,186,2.73945726716319,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2019,"2019-06-03T00:00:00"
"2766336",8,221,2.56437930370761,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2019,"2019-06-03T00:00:00"
"2766337",9,295,2.69307896735004,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2019,"2019-06-03T00:00:00"
"2766338",11,289,2.92797393804364,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2019,"2019-06-03T00:00:00"
"2766343",11,491,3.49792219199283,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4.5,2019,"2019-06-18T00:00:00"
"2766344",12,340,3.53486251089033,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4.5,2019,"2019-06-18T00:00:00"
"2766387",8,91,2.78278351262897,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2019,"2019-06-03T00:00:00"
"2766388",8,416,3.18576094931074,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2019,"2019-06-03T00:00:00"
"2766389",10,397,3.41099279873778,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2019,"2019-06-03T00:00:00"
"2766390",8,389,3.18379658894036,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2019,"2019-06-03T00:00:00"
"2766397",7,80,2.50669448154077,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2019,"2019-06-03T00:00:00"
"2766398",8,105,2.88310694526782,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2019,"2019-06-03T00:00:00"
